,Suburb,Rooms,Type,Price,Distance,Postcode,Bedroom2,Bathroom,Car,YearBuilt,CouncilArea,Regionname,Lattitude,Longtitude,Landsize
192,Altona North,3,h,623000.0,11.1,3025.0,3.0,1.0,3.0,,Hobsons Bay,Western Metropolitan,-37.8267,144.8368,540.0
193,Altona North,3,h,720000.0,11.1,3025.0,3.0,2.0,1.0,2012.0,Hobsons Bay,Western Metropolitan,-37.8379,144.8583,0.0
194,Altona North,3,h,588000.0,11.1,3025.0,3.0,1.0,1.0,1970.0,Hobsons Bay,Western Metropolitan,-37.838,144.8555,328.0
195,Altona North,3,h,710000.0,11.1,3025.0,3.0,1.0,3.0,1960.0,Hobsons Bay,Western Metropolitan,-37.8294,144.8378,540.0
196,Altona North,4,h,875000.0,11.1,3025.0,3.0,1.0,4.0,1965.0,Hobsons Bay,Western Metropolitan,-37.8448,144.8529,559.0
197,Altona North,3,h,700000.0,11.1,3025.0,3.0,1.0,3.0,,Hobsons Bay,Western Metropolitan,-37.8449,144.85,554.0
198,Altona North,2,t,640000.0,11.1,3025.0,2.0,1.0,1.0,1965.0,Hobsons Bay,Western Metropolitan,-37.8397,144.8602,252.0
199,Altona North,4,h,650000.0,11.1,3025.0,4.0,1.0,4.0,,Hobsons Bay,Western Metropolitan,-37.8451,144.8529,558.0
200,Altona North,3,h,675000.0,11.1,3025.0,3.0,2.0,2.0,2012.0,Hobsons Bay,Western Metropolitan,-37.8337,144.8554,171.0
201,Altona North,3,h,708000.0,11.1,3025.0,3.0,1.0,2.0,1960.0,Hobsons Bay,Western Metropolitan,-37.8258,144.8523,585.0
202,Altona North,4,h,965000.0,11.1,3025.0,4.0,1.0,4.0,,Hobsons Bay,Western Metropolitan,-37.8345,144.8444,851.0
203,Altona North,3,h,680000.0,11.1,3025.0,3.0,1.0,3.0,,Hobsons Bay,Western Metropolitan,-37.8254,144.8514,551.0
204,Altona North,3,h,770000.0,11.1,3025.0,3.0,1.0,3.0,,Hobsons Bay,Western Metropolitan,-37.8327,144.8451,602.0
205,Altona North,3,h,923000.0,11.1,3025.0,3.0,1.0,2.0,,Hobsons Bay,Western Metropolitan,-37.8269,144.8455,740.0
206,Altona North,4,h,693000.0,11.1,3025.0,4.0,2.0,4.0,2008.0,Hobsons Bay,Western Metropolitan,-37.8391,144.8467,315.0
207,Altona North,3,h,620000.0,11.1,3025.0,5.0,2.0,2.0,2010.0,Hobsons Bay,Western Metropolitan,-37.8262,144.8443,276.0
208,Altona North,3,h,728500.0,11.1,3025.0,3.0,1.0,1.0,1960.0,Hobsons Bay,Western Metropolitan,-37.8277,144.8385,531.0
209,Altona North,3,h,931000.0,11.1,3025.0,3.0,2.0,1.0,1950.0,Hobsons Bay,Western Metropolitan,-37.8382,144.8649,590.0
210,Altona North,3,h,988000.0,11.1,3025.0,3.0,1.0,4.0,2008.0,Hobsons Bay,Western Metropolitan,-37.8423,144.8632,715.0
211,Altona North,3,h,590000.0,11.1,3025.0,3.0,1.0,2.0,,Hobsons Bay,Western Metropolitan,-37.8444,144.8491,561.0
212,Altona North,2,h,610000.0,11.1,3025.0,2.0,1.0,2.0,,Hobsons Bay,Western Metropolitan,-37.834,144.8553,691.0
213,Altona North,3,h,815000.0,11.1,3025.0,3.0,2.0,3.0,1960.0,Hobsons Bay,Western Metropolitan,-37.8318,144.8388,555.0
214,Altona North,4,h,970000.0,11.1,3025.0,4.0,1.0,2.0,,Hobsons Bay,Western Metropolitan,-37.833,144.8494,708.0
215,Altona North,4,h,760000.0,11.1,3025.0,4.0,1.0,3.0,,Hobsons Bay,Western Metropolitan,-37.8262,144.8439,668.0
216,Altona North,4,t,847500.0,11.1,3025.0,4.0,3.0,1.0,,Hobsons Bay,Western Metropolitan,-37.8393,144.8568,252.0
217,Altona North,4,h,1200000.0,11.1,3025.0,4.0,1.0,4.0,1960.0,Hobsons Bay,Western Metropolitan,-37.8375,144.8541,633.0
218,Altona North,3,h,700000.0,11.1,3025.0,3.0,1.0,1.0,,Hobsons Bay,Western Metropolitan,-37.8441,144.8505,557.0
219,Altona North,3,h,625000.0,11.1,3025.0,3.0,1.0,1.0,,Hobsons Bay,Western Metropolitan,-37.8285,144.8351,536.0
220,Altona North,2,u,292000.0,11.1,3025.0,2.0,1.0,1.0,1970.0,Hobsons Bay,Western Metropolitan,-37.8332,144.8649,153.0
221,Armadale,2,u,599000.0,6.3,3143.0,2.0,1.0,1.0,1964.0,Stonnington,Southern Metropolitan,-37.8543,145.0262,0.0
222,Armadale,2,u,550000.0,6.3,3143.0,2.0,1.0,0.0,,Stonnington,Southern Metropolitan,-37.8539,145.0284,861.0
223,Armadale,3,u,995000.0,6.3,3143.0,3.0,2.0,2.0,1998.0,Stonnington,Southern Metropolitan,-37.8552,145.016,0.0
224,Armadale,3,t,1205000.0,6.3,3143.0,3.0,2.0,2.0,2000.0,Stonnington,Southern Metropolitan,-37.854,145.0135,101.0
225,Armadale,3,h,1939000.0,6.3,3143.0,3.0,2.0,2.0,1889.0,Stonnington,Southern Metropolitan,-37.8614,145.0274,296.0
226,Armadale,1,u,421500.0,6.3,3143.0,1.0,1.0,0.0,,Stonnington,Southern Metropolitan,-37.853,145.0167,0.0
227,Armadale,3,h,1870000.0,6.3,3143.0,3.0,1.0,1.0,1888.0,Stonnington,Southern Metropolitan,-37.8592,145.0182,217.0
228,Armadale,2,u,678000.0,6.3,3143.0,2.0,1.0,2.0,,Stonnington,Southern Metropolitan,-37.8538,145.0127,0.0
229,Armadale,3,t,1918000.0,6.3,3143.0,3.0,2.0,2.0,1995.0,Stonnington,Southern Metropolitan,-37.8537,145.0267,0.0
230,Armadale,2,u,660000.0,6.3,3143.0,2.0,1.0,1.0,,Stonnington,Southern Metropolitan,-37.8619,145.0257,0.0
231,Armadale,3,h,2050000.0,6.3,3143.0,3.0,2.0,1.0,1910.0,Stonnington,Southern Metropolitan,-37.8574,145.0281,205.0
232,Armadale,2,u,700000.0,6.3,3143.0,2.0,1.0,2.0,,Stonnington,Southern Metropolitan,-37.8552,145.016,0.0
234,Armadale,4,h,3000000.0,6.3,3143.0,4.0,2.0,2.0,1934.0,Stonnington,Southern Metropolitan,-37.858,145.0111,1581.0
235,Armadale,5,h,1525000.0,6.3,3143.0,8.0,2.0,2.0,,Stonnington,Southern Metropolitan,-37.8638,145.0229,693.0
236,Armadale,3,u,735000.0,6.3,3143.0,3.0,2.0,1.0,1970.0,Stonnington,Southern Metropolitan,-37.8543,145.0262,2113.0
237,Armadale,2,u,825000.0,6.3,3143.0,2.0,1.0,1.0,,Stonnington,Southern Metropolitan,-37.8528,145.0268,0.0
238,Armadale,3,t,1586000.0,6.3,3143.0,2.0,2.0,2.0,,Stonnington,Southern Metropolitan,-37.8566,145.0116,246.0
239,Armadale,2,u,645000.0,6.3,3143.0,3.0,1.0,1.0,1960.0,Stonnington,Southern Metropolitan,-37.8596,145.0198,0.0
240,Armadale,1,h,1435000.0,6.3,3143.0,2.0,2.0,1.0,1900.0,Stonnington,Southern Metropolitan,-37.8564,145.0228,144.0
241,Armadale,1,u,280000.0,6.3,3143.0,1.0,1.0,1.0,1975.0,Stonnington,Southern Metropolitan,-37.8619,145.0185,0.0
242,Armadale,1,u,400000.0,6.3,3143.0,1.0,1.0,1.0,,Stonnington,Southern Metropolitan,-37.8605,145.0185,0.0
243,Armadale,2,h,1780000.0,6.3,3143.0,2.0,2.0,2.0,,Stonnington,Southern Metropolitan,-37.8537,145.0267,0.0
244,Armadale,2,u,592500.0,6.3,3143.0,2.0,1.0,1.0,1970.0,Stonnington,Southern Metropolitan,-37.8574,145.0174,0.0
245,Armadale,2,h,1210000.0,6.3,3143.0,2.0,1.0,0.0,1910.0,Stonnington,Southern Metropolitan,-37.8543,145.016,249.0
246,Armadale,4,h,2801000.0,6.3,3143.0,4.0,2.0,2.0,1900.0,Stonnington,Southern Metropolitan,-37.8536,145.0173,624.0
247,Armadale,1,u,390000.0,6.3,3143.0,1.0,1.0,0.0,,Stonnington,Southern Metropolitan,-37.8614,145.0222,881.0
248,Armadale,3,h,1800000.0,6.3,3143.0,3.0,2.0,2.0,1910.0,Stonnington,Southern Metropolitan,-37.8545,145.0145,405.0
249,Armadale,4,h,2200000.0,6.3,3143.0,4.0,1.0,2.0,1900.0,Stonnington,Southern Metropolitan,-37.8613,145.0264,495.0
250,Armadale,1,u,324000.0,6.3,3143.0,1.0,1.0,1.0,,Stonnington,Southern Metropolitan,-37.8537,145.0114,0.0
252,Armadale,2,h,1125000.0,6.3,3143.0,3.0,1.0,2.0,,Stonnington,Southern Metropolitan,-37.851,145.0161,169.0
253,Armadale,3,h,2250000.0,6.3,3143.0,3.0,3.0,1.0,,Stonnington,Southern Metropolitan,-37.8511,145.0167,301.0
254,Armadale,3,h,2360000.0,6.3,3143.0,3.0,2.0,0.0,,Stonnington,Southern Metropolitan,-37.8558,145.015,336.0
255,Armadale,2,h,1900000.0,6.3,3143.0,2.0,2.0,0.0,,Stonnington,Southern Metropolitan,-37.8571,145.0224,207.0
256,Armadale,1,u,440000.0,6.3,3143.0,1.0,1.0,1.0,1970.0,Stonnington,Southern Metropolitan,-37.8531,145.0115,0.0
257,Armadale,2,u,490000.0,6.3,3143.0,2.0,1.0,1.0,1966.0,Stonnington,Southern Metropolitan,-37.8646,145.0247,0.0
258,Armadale,3,h,2365000.0,6.3,3143.0,3.0,2.0,1.0,,Stonnington,Southern Metropolitan,-37.8521,145.019,316.0
259,Armadale,3,h,1300000.0,6.3,3143.0,2.0,1.0,2.0,1900.0,Stonnington,Southern Metropolitan,-37.8542,145.0149,212.0
260,Armadale,3,u,732000.0,6.3,3143.0,3.0,2.0,2.0,,Stonnington,Southern Metropolitan,-37.8597,145.0104,0.0
261,Armadale,2,u,704000.0,6.3,3143.0,2.0,1.0,1.0,1969.0,Stonnington,Southern Metropolitan,-37.8573,145.0186,0.0
262,Armadale,2,u,620000.0,6.3,3143.0,3.0,1.0,1.0,1970.0,Stonnington,Southern Metropolitan,-37.8596,145.0198,0.0
263,Armadale,3,h,1900000.0,6.3,3143.0,3.0,1.0,2.0,1900.0,Stonnington,Southern Metropolitan,-37.8559,145.0158,328.0
264,Armadale,1,u,315000.0,6.3,3143.0,1.0,1.0,1.0,,Stonnington,Southern Metropolitan,-37.8575,145.0174,0.0
265,Armadale,1,u,450000.0,6.3,3143.0,1.0,1.0,1.0,,Stonnington,Southern Metropolitan,-37.8509,145.0203,0.0
266,Armadale,2,u,710000.0,6.3,3143.0,2.0,1.0,1.0,1970.0,Stonnington,Southern Metropolitan,-37.8573,145.0186,2471.0
267,Armadale,2,u,872000.0,6.3,3143.0,2.0,1.0,1.0,1953.0,Stonnington,Southern Metropolitan,-37.8604,145.0147,1194.0
268,Armadale,2,u,598000.0,6.3,3143.0,2.0,1.0,1.0,1970.0,Stonnington,Southern Metropolitan,-37.8593,145.0156,0.0
269,Armadale,3,h,1285000.0,6.3,3143.0,3.0,1.0,2.0,1920.0,Stonnington,Southern Metropolitan,-37.8554,145.0173,186.0
271,Armadale,2,u,520000.0,6.3,3143.0,1.0,1.0,1.0,1970.0,Stonnington,Southern Metropolitan,-37.8618,145.0183,0.0
274,Armadale,3,t,1101000.0,6.3,3143.0,3.0,1.0,2.0,2000.0,Stonnington,Southern Metropolitan,-37.8542,145.0135,103.0
276,Armadale,4,h,2000000.0,6.3,3143.0,4.0,3.0,4.0,,Stonnington,Southern Metropolitan,-37.8611,145.0195,544.0
277,Armadale,3,u,869000.0,6.3,3143.0,2.0,1.0,1.0,1940.0,Stonnington,Southern Metropolitan,-37.853,145.0264,0.0
278,Armadale,5,h,2810000.0,6.3,3143.0,5.0,2.0,2.0,,Stonnington,Southern Metropolitan,-37.8611,145.0271,617.0
279,Armadale,2,u,565000.0,6.3,3143.0,3.0,1.0,1.0,,Stonnington,Southern Metropolitan,-37.8573,145.0112,0.0
280,Armadale,1,u,567000.0,6.3,3143.0,1.0,1.0,1.0,2013.0,Stonnington,Southern Metropolitan,-37.8549,145.0113,0.0
281,Armadale,2,u,546000.0,6.3,3143.0,2.0,0.0,0.0,,Stonnington,Southern Metropolitan,-37.8568,145.0161,0.0
282,Armadale,2,u,471500.0,6.3,3143.0,2.0,1.0,1.0,1980.0,Stonnington,Southern Metropolitan,-37.8503,145.0185,0.0
283,Ascot Vale,2,u,455000.0,5.9,3032.0,3.0,1.0,2.0,,Moonee Valley,Western Metropolitan,-37.7756,144.9165,0.0
284,Ascot Vale,3,h,940000.0,5.9,3032.0,3.0,1.0,2.0,1920.0,Moonee Valley,Western Metropolitan,-37.7777,144.9195,298.0
285,Ascot Vale,2,u,467000.0,5.9,3032.0,2.0,1.0,1.0,1980.0,Moonee Valley,Western Metropolitan,-37.7761,144.9201,0.0
286,Ascot Vale,3,h,1380000.0,5.9,3032.0,3.0,2.0,2.0,1910.0,Moonee Valley,Western Metropolitan,-37.7777,144.9221,277.0
287,Ascot Vale,2,u,490000.0,5.9,3032.0,2.0,1.0,1.0,1970.0,Moonee Valley,Western Metropolitan,-37.7736,144.9015,423.0
288,Ascot Vale,4,h,1850000.0,5.9,3032.0,4.0,3.0,1.0,1900.0,Moonee Valley,Western Metropolitan,-37.7729,144.9179,478.0
289,Ascot Vale,3,h,1284000.0,5.9,3032.0,3.0,1.0,2.0,1938.0,Moonee Valley,Western Metropolitan,-37.7758,144.9089,623.0
290,Ascot Vale,3,h,971000.0,5.9,3032.0,3.0,2.0,2.0,1900.0,Moonee Valley,Western Metropolitan,-37.775,144.9091,285.0
291,Ascot Vale,2,h,710000.0,5.9,3032.0,2.0,1.0,1.0,1890.0,Moonee Valley,Western Metropolitan,-37.7776,144.9142,214.0
292,Ascot Vale,6,h,2425000.0,5.9,3032.0,6.0,3.0,2.0,1887.0,Moonee Valley,Western Metropolitan,-37.7721,144.9184,1014.0
293,Ascot Vale,2,h,750000.0,5.9,3032.0,2.0,1.0,1.0,1920.0,Moonee Valley,Western Metropolitan,-37.7745,144.9093,226.0
294,Ascot Vale,2,h,1053000.0,5.9,3032.0,2.0,1.0,1.0,1900.0,Moonee Valley,Western Metropolitan,-37.7748,144.929,269.0
295,Ascot Vale,3,h,1377000.0,5.9,3032.0,3.0,1.0,1.0,1900.0,Moonee Valley,Western Metropolitan,-37.7756,144.9208,417.0
296,Ascot Vale,3,h,970000.0,5.9,3032.0,3.0,1.0,2.0,1904.0,Moonee Valley,Western Metropolitan,-37.7759,144.91,350.0
297,Ascot Vale,2,h,940000.0,5.9,3032.0,2.0,1.0,1.0,,Moonee Valley,Western Metropolitan,-37.773,144.9049,330.0
298,Ascot Vale,2,h,751000.0,5.9,3032.0,2.0,1.0,1.0,1890.0,Moonee Valley,Western Metropolitan,-37.7807,144.9288,118.0
299,Ascot Vale,2,h,950000.0,5.9,3032.0,2.0,1.0,1.0,1900.0,Moonee Valley,Western Metropolitan,-37.7731,144.9206,173.0
300,Ascot Vale,2,u,685000.0,5.9,3032.0,2.0,1.0,2.0,1995.0,Moonee Valley,Western Metropolitan,-37.7718,144.9066,228.0
301,Ascot Vale,3,h,1230000.0,5.9,3032.0,4.0,1.0,2.0,1960.0,Moonee Valley,Western Metropolitan,-37.7819,144.9064,594.0
302,Ascot Vale,2,h,636500.0,5.9,3032.0,2.0,1.0,1.0,,Moonee Valley,Western Metropolitan,-37.7738,144.9345,0.0
303,Ascot Vale,3,h,910000.0,5.9,3032.0,3.0,1.0,0.0,,Moonee Valley,Western Metropolitan,-37.7746,144.9112,317.0
304,Ascot Vale,2,h,770000.0,5.9,3032.0,2.0,1.0,1.0,1900.0,Moonee Valley,Western Metropolitan,-37.7774,144.9186,226.0
305,Ascot Vale,3,h,960000.0,5.9,3032.0,3.0,2.0,2.0,2011.0,Moonee Valley,Western Metropolitan,-37.7778,144.9065,229.0
306,Ascot Vale,4,h,890000.0,5.9,3032.0,4.0,1.0,1.0,1890.0,Moonee Valley,Western Metropolitan,-37.7766,144.9143,300.0
307,Ascot Vale,2,h,965000.0,5.9,3032.0,2.0,1.0,1.0,,Moonee Valley,Western Metropolitan,-37.7732,144.9206,170.0
308,Ascot Vale,3,h,1440000.0,5.9,3032.0,3.0,1.0,1.0,1900.0,Moonee Valley,Western Metropolitan,-37.7725,144.9146,487.0
309,Ascot Vale,2,h,955000.0,5.9,3032.0,2.0,1.0,0.0,,Moonee Valley,Western Metropolitan,-37.7825,144.9208,255.0
310,Ascot Vale,2,u,450000.0,5.9,3032.0,2.0,1.0,1.0,2010.0,Moonee Valley,Western Metropolitan,-37.7731,144.9074,0.0
311,Ascot Vale,3,h,801000.0,5.9,3032.0,3.0,1.0,2.0,1950.0,Moonee Valley,Western Metropolitan,-37.781,144.9207,431.0
312,Ascot Vale,3,h,1000000.0,5.9,3032.0,3.0,2.0,2.0,1955.0,Moonee Valley,Western Metropolitan,-37.7746,144.9031,440.0
313,Ascot Vale,3,h,1435000.0,5.9,3032.0,3.0,2.0,2.0,1950.0,Moonee Valley,Western Metropolitan,-37.7737,144.904,532.0
314,Ascot Vale,1,u,390000.0,5.9,3032.0,1.0,1.0,1.0,1972.0,Moonee Valley,Western Metropolitan,-37.7723,144.9094,0.0
315,Ascot Vale,3,h,1425000.0,5.9,3032.0,3.0,2.0,2.0,1920.0,Moonee Valley,Western Metropolitan,-37.7821,144.9055,495.0
316,Ascot Vale,4,h,1340000.0,5.9,3032.0,3.0,2.0,2.0,1978.0,Moonee Valley,Western Metropolitan,-37.775,144.93200000000004,683.0
317,Ascot Vale,3,h,955000.0,5.9,3032.0,3.0,1.0,1.0,1910.0,Moonee Valley,Western Metropolitan,-37.7753,144.9116,263.0
318,Ascot Vale,4,h,1100000.0,5.9,3032.0,4.0,2.0,5.0,1920.0,Moonee Valley,Western Metropolitan,-37.7791,144.9136,559.0
319,Ascot Vale,3,h,1255000.0,5.9,3032.0,3.0,2.0,2.0,,Moonee Valley,Western Metropolitan,-37.7759,144.9338,308.0
320,Ascot Vale,2,u,432000.0,5.9,3032.0,2.0,1.0,1.0,1978.0,Moonee Valley,Western Metropolitan,-37.773,144.9303,0.0
321,Ascot Vale,4,h,1640000.0,5.9,3032.0,4.0,3.0,2.0,1890.0,Moonee Valley,Western Metropolitan,-37.782,144.903,562.0
322,Ascot Vale,6,h,1430000.0,5.9,3032.0,4.0,2.0,1.0,1900.0,Moonee Valley,Western Metropolitan,-37.78,144.9295,461.0
323,Ascot Vale,2,u,610000.0,5.9,3032.0,2.0,1.0,1.0,1995.0,Moonee Valley,Western Metropolitan,-37.7791,144.914,301.0
324,Ascot Vale,3,h,940000.0,5.9,3032.0,3.0,3.0,1.0,1950.0,Moonee Valley,Western Metropolitan,-37.7727,144.9136,491.0
325,Ascot Vale,3,h,890000.0,5.9,3032.0,3.0,1.0,1.0,1920.0,Moonee Valley,Western Metropolitan,-37.7765,144.9114,242.0
326,Ascot Vale,3,h,1180000.0,5.9,3032.0,3.0,2.0,2.0,1930.0,Moonee Valley,Western Metropolitan,-37.7742,144.906,617.0
327,Ascot Vale,4,h,1480000.0,5.9,3032.0,4.0,2.0,2.0,1939.0,Moonee Valley,Western Metropolitan,-37.7757,144.9088,597.0
328,Ascot Vale,2,h,1150000.0,5.9,3032.0,2.0,1.0,1.0,,Moonee Valley,Western Metropolitan,-37.7734,144.9191,387.0
329,Ascot Vale,3,h,1350000.0,5.9,3032.0,3.0,1.0,3.0,,Moonee Valley,Western Metropolitan,-37.7828,144.9049,575.0
330,Ascot Vale,5,h,1905000.0,5.9,3032.0,5.0,2.0,2.0,,Moonee Valley,Western Metropolitan,-37.7778,144.9261,521.0
331,Ascot Vale,2,t,865000.0,5.9,3032.0,2.0,2.0,1.0,2015.0,Moonee Valley,Western Metropolitan,-37.7713,144.9038,146.0
332,Ascot Vale,2,t,705000.0,5.9,3032.0,2.0,2.0,1.0,1998.0,Moonee Valley,Western Metropolitan,-37.7712,144.9088,113.0
333,Ascot Vale,2,u,442000.0,5.9,3032.0,2.0,1.0,1.0,1975.0,Moonee Valley,Western Metropolitan,-37.7733,144.9219,0.0
334,Ascot Vale,2,u,540000.0,5.9,3032.0,2.0,2.0,1.0,,Moonee Valley,Western Metropolitan,-37.7786,144.9141,0.0
335,Ascot Vale,3,h,1037500.0,5.9,3032.0,3.0,1.0,2.0,1920.0,Moonee Valley,Western Metropolitan,-37.7779,144.9133,506.0
336,Ascot Vale,3,t,1050000.0,5.9,3032.0,3.0,2.0,2.0,2013.0,Moonee Valley,Western Metropolitan,-37.7744,144.9035,318.0
337,Ascot Vale,2,u,440000.0,5.9,3032.0,2.0,1.0,1.0,1970.0,Moonee Valley,Western Metropolitan,-37.7749,144.9137,0.0
338,Ascot Vale,2,h,1010000.0,5.9,3032.0,2.0,1.0,1.0,,Moonee Valley,Western Metropolitan,-37.7722,144.9117,325.0
339,Ascot Vale,4,h,1430000.0,5.9,3032.0,4.0,2.0,0.0,1900.0,Moonee Valley,Western Metropolitan,-37.7766,144.9187,418.0
340,Ascot Vale,2,u,570000.0,5.9,3032.0,2.0,1.0,1.0,,Moonee Valley,Western Metropolitan,-37.7779,144.9137,0.0
341,Ascot Vale,2,u,690000.0,5.9,3032.0,2.0,1.0,1.0,,Moonee Valley,Western Metropolitan,-37.7728,144.9169,0.0
342,Ascot Vale,3,h,1291000.0,5.9,3032.0,3.0,1.0,2.0,,Moonee Valley,Western Metropolitan,-37.7766,144.9185,414.0
343,Ascot Vale,3,h,1130000.0,5.9,3032.0,3.0,2.0,1.0,1900.0,Moonee Valley,Western Metropolitan,-37.7774,144.928,272.0
344,Ascot Vale,3,h,1135000.0,5.9,3032.0,3.0,1.0,1.0,1910.0,Moonee Valley,Western Metropolitan,-37.777,144.9176,296.0
345,Ascot Vale,4,h,950000.0,5.9,3032.0,4.0,2.0,1.0,1920.0,Moonee Valley,Western Metropolitan,-37.7778,144.9131,298.0
346,Ascot Vale,3,u,790000.0,5.9,3032.0,3.0,2.0,1.0,,Moonee Valley,Western Metropolitan,-37.7722,144.9163,0.0
347,Ascot Vale,2,u,390000.0,5.9,3032.0,2.0,1.0,1.0,2012.0,Moonee Valley,Western Metropolitan,-37.7731,144.9074,1957.0
348,Ascot Vale,4,h,1345000.0,5.9,3032.0,4.0,1.0,1.0,1920.0,Moonee Valley,Western Metropolitan,-37.7769,144.9138,552.0
349,Ascot Vale,3,h,1381500.0,5.9,3032.0,3.0,2.0,2.0,1900.0,Moonee Valley,Western Metropolitan,-37.7727,144.9055,416.0
350,Ascot Vale,3,h,940000.0,5.9,3032.0,3.0,2.0,2.0,2011.0,Moonee Valley,Western Metropolitan,-37.7778,144.9061,285.0
351,Ascot Vale,3,h,995000.0,5.9,3032.0,3.0,2.0,1.0,2010.0,Moonee Valley,Western Metropolitan,-37.7778,144.9042,314.0
352,Ascot Vale,3,h,1050000.0,5.9,3032.0,3.0,1.0,3.0,,Moonee Valley,Western Metropolitan,-37.7728,144.9076,536.0
353,Ascot Vale,3,h,786000.0,5.9,3032.0,3.0,2.0,1.0,1940.0,Moonee Valley,Western Metropolitan,-37.7816,144.9217,576.0
354,Ascot Vale,2,h,705000.0,5.9,3032.0,2.0,1.0,3.0,1910.0,Moonee Valley,Western Metropolitan,-37.7825,144.9206,252.0
355,Ascot Vale,2,h,760000.0,5.9,3032.0,2.0,1.0,1.0,1900.0,Moonee Valley,Western Metropolitan,-37.7807,144.9285,124.0
356,Ascot Vale,3,u,487500.0,5.9,3032.0,3.0,1.0,3.0,1972.0,Moonee Valley,Western Metropolitan,-37.7723,144.9094,0.0
357,Ascot Vale,3,t,1000000.0,5.9,3032.0,3.0,2.0,2.0,2003.0,Moonee Valley,Western Metropolitan,-37.7766,144.9277,200.0
358,Ascot Vale,4,h,1110000.0,5.9,3032.0,4.0,2.0,1.0,1920.0,Moonee Valley,Western Metropolitan,-37.7775,144.91299999999995,349.0
359,Ascot Vale,4,h,1300000.0,5.9,3032.0,4.0,1.0,4.0,,Moonee Valley,Western Metropolitan,-37.7765,144.9132,664.0
360,Ascot Vale,3,h,1060000.0,5.9,3032.0,3.0,1.0,1.0,,Moonee Valley,Western Metropolitan,-37.7767,144.9125,555.0
361,Ascot Vale,3,h,1410000.0,5.9,3032.0,3.0,2.0,2.0,,Moonee Valley,Western Metropolitan,-37.7767,144.9124,459.0
362,Ascot Vale,3,h,1305000.0,5.9,3032.0,2.0,1.0,1.0,1900.0,Moonee Valley,Western Metropolitan,-37.7768,144.9223,278.0
363,Ascot Vale,3,h,932500.0,5.9,3032.0,3.0,2.0,1.0,,Moonee Valley,Western Metropolitan,-37.7738,144.9215,254.0
364,Ascot Vale,3,h,965000.0,5.9,3032.0,3.0,1.0,0.0,,Moonee Valley,Western Metropolitan,-37.7792,144.9297,216.0
365,Ascot Vale,3,h,1215000.0,5.9,3032.0,3.0,1.0,1.0,1960.0,Moonee Valley,Western Metropolitan,-37.7762,144.9174,452.0
366,Ascot Vale,2,u,545000.0,5.9,3032.0,2.0,1.0,2.0,1900.0,Moonee Valley,Western Metropolitan,-37.7772,144.9118,194.0
367,Ascot Vale,4,h,1705000.0,5.9,3032.0,4.0,2.0,4.0,2012.0,Moonee Valley,Western Metropolitan,-37.7774,144.9104,598.0
368,Ascot Vale,3,h,970000.0,5.9,3032.0,2.0,1.0,1.0,,Moonee Valley,Western Metropolitan,-37.7756,144.921,194.0
369,Ascot Vale,2,h,925000.0,5.9,3032.0,2.0,1.0,1.0,,Moonee Valley,Western Metropolitan,-37.7756,144.9105,407.0
370,Ashburton,4,h,2650000.0,11.0,3147.0,4.0,3.0,2.0,2015.0,Boroondara,Southern Metropolitan,-37.8669,145.0767,753.0
371,Ashburton,3,h,1670000.0,11.0,3147.0,3.0,2.0,2.0,1930.0,Boroondara,Southern Metropolitan,-37.8673,145.0688,599.0
372,Ashburton,3,t,955000.0,11.0,3147.0,3.0,2.0,2.0,,Boroondara,Southern Metropolitan,-37.8655,145.0807,203.0
373,Ashburton,3,t,2050000.0,11.0,3147.0,3.0,3.0,4.0,2014.0,Boroondara,Southern Metropolitan,-37.874,145.0714,310.0
374,Ashburton,2,u,500000.0,11.0,3147.0,2.0,1.0,1.0,2010.0,Boroondara,Southern Metropolitan,-37.8636,145.0794,710.0
375,Ashburton,2,h,1575000.0,11.0,3147.0,2.0,1.0,2.0,,Boroondara,Southern Metropolitan,-37.869,145.0822,679.0
376,Ashburton,3,h,1555000.0,11.0,3147.0,3.0,2.0,2.0,1935.0,Boroondara,Southern Metropolitan,-37.8666,145.0676,731.0
377,Ashburton,3,h,1100000.0,11.0,3147.0,3.0,3.0,2.0,2004.0,Boroondara,Southern Metropolitan,-37.8699,145.0778,276.0
378,Ashburton,3,h,1337000.0,11.0,3147.0,3.0,1.0,2.0,1950.0,Boroondara,Southern Metropolitan,-37.8685,145.0786,583.0
379,Ashburton,8,h,2950000.0,11.0,3147.0,9.0,7.0,4.0,2009.0,Boroondara,Southern Metropolitan,-37.8729,145.0788,1472.0
380,Ashburton,4,h,2215000.0,11.0,3147.0,4.0,2.0,1.0,1940.0,Boroondara,Southern Metropolitan,-37.8612,145.0858,681.0
381,Ashburton,3,h,1518000.0,11.0,3147.0,3.0,2.0,2.0,1920.0,Boroondara,Southern Metropolitan,-37.8675,145.0668,516.0
382,Ashburton,3,h,1710000.0,11.0,3147.0,3.0,1.0,2.0,1950.0,Boroondara,Southern Metropolitan,-37.8695,145.084,806.0
383,Ashburton,3,h,1655000.0,11.0,3147.0,3.0,1.0,3.0,1940.0,Boroondara,Southern Metropolitan,-37.8599,145.0815,780.0
384,Ashburton,4,h,1550000.0,11.0,3147.0,4.0,2.0,2.0,1938.0,Boroondara,Southern Metropolitan,-37.86,145.0817,780.0
