,Suburb,Rooms,Type,Price,Distance,Postcode,Bedroom2,Bathroom,Car,YearBuilt,CouncilArea,Regionname,Lattitude,Longtitude,BuildingArea
195,Altona North,3,h,710000.0,11.1,3025.0,3.0,1.0,3.0,1960.0,Hobsons Bay,Western Metropolitan,-37.8294,144.8378,116.0
196,Altona North,4,h,875000.0,11.1,3025.0,3.0,1.0,4.0,1965.0,Hobsons Bay,Western Metropolitan,-37.8448,144.8529,169.0
197,Altona North,3,h,700000.0,11.1,3025.0,3.0,1.0,3.0,,Hobsons Bay,Western Metropolitan,-37.8449,144.85,
198,Altona North,2,t,640000.0,11.1,3025.0,2.0,1.0,1.0,1965.0,Hobsons Bay,Western Metropolitan,-37.8397,144.8602,
199,Altona North,4,h,650000.0,11.1,3025.0,4.0,1.0,4.0,,Hobsons Bay,Western Metropolitan,-37.8451,144.8529,
200,Altona North,3,h,675000.0,11.1,3025.0,3.0,2.0,2.0,2012.0,Hobsons Bay,Western Metropolitan,-37.8337,144.8554,109.0
201,Altona North,3,h,708000.0,11.1,3025.0,3.0,1.0,2.0,1960.0,Hobsons Bay,Western Metropolitan,-37.8258,144.8523,97.0
202,Altona North,4,h,965000.0,11.1,3025.0,4.0,1.0,4.0,,Hobsons Bay,Western Metropolitan,-37.8345,144.8444,
203,Altona North,3,h,680000.0,11.1,3025.0,3.0,1.0,3.0,,Hobsons Bay,Western Metropolitan,-37.8254,144.8514,
204,Altona North,3,h,770000.0,11.1,3025.0,3.0,1.0,3.0,,Hobsons Bay,Western Metropolitan,-37.8327,144.8451,603.0
205,Altona North,3,h,923000.0,11.1,3025.0,3.0,1.0,2.0,,Hobsons Bay,Western Metropolitan,-37.8269,144.8455,
206,Altona North,4,h,693000.0,11.1,3025.0,4.0,2.0,4.0,2008.0,Hobsons Bay,Western Metropolitan,-37.8391,144.8467,170.0
207,Altona North,3,h,620000.0,11.1,3025.0,5.0,2.0,2.0,2010.0,Hobsons Bay,Western Metropolitan,-37.8262,144.8443,100.0
208,Altona North,3,h,728500.0,11.1,3025.0,3.0,1.0,1.0,1960.0,Hobsons Bay,Western Metropolitan,-37.8277,144.8385,157.0
209,Altona North,3,h,931000.0,11.1,3025.0,3.0,2.0,1.0,1950.0,Hobsons Bay,Western Metropolitan,-37.8382,144.8649,160.0
210,Altona North,3,h,988000.0,11.1,3025.0,3.0,1.0,4.0,2008.0,Hobsons Bay,Western Metropolitan,-37.8423,144.8632,
211,Altona North,3,h,590000.0,11.1,3025.0,3.0,1.0,2.0,,Hobsons Bay,Western Metropolitan,-37.8444,144.8491,
212,Altona North,2,h,610000.0,11.1,3025.0,2.0,1.0,2.0,,Hobsons Bay,Western Metropolitan,-37.834,144.8553,
213,Altona North,3,h,815000.0,11.1,3025.0,3.0,2.0,3.0,1960.0,Hobsons Bay,Western Metropolitan,-37.8318,144.8388,130.0
214,Altona North,4,h,970000.0,11.1,3025.0,4.0,1.0,2.0,,Hobsons Bay,Western Metropolitan,-37.833,144.8494,
215,Altona North,4,h,760000.0,11.1,3025.0,4.0,1.0,3.0,,Hobsons Bay,Western Metropolitan,-37.8262,144.8439,
216,Altona North,4,t,847500.0,11.1,3025.0,4.0,3.0,1.0,,Hobsons Bay,Western Metropolitan,-37.8393,144.8568,
217,Altona North,4,h,1200000.0,11.1,3025.0,4.0,1.0,4.0,1960.0,Hobsons Bay,Western Metropolitan,-37.8375,144.8541,158.0
218,Altona North,3,h,700000.0,11.1,3025.0,3.0,1.0,1.0,,Hobsons Bay,Western Metropolitan,-37.8441,144.8505,
219,Altona North,3,h,625000.0,11.1,3025.0,3.0,1.0,1.0,,Hobsons Bay,Western Metropolitan,-37.8285,144.8351,
220,Altona North,2,u,292000.0,11.1,3025.0,2.0,1.0,1.0,1970.0,Hobsons Bay,Western Metropolitan,-37.8332,144.8649,70.0
221,Armadale,2,u,599000.0,6.3,3143.0,2.0,1.0,1.0,1964.0,Stonnington,Southern Metropolitan,-37.8543,145.0262,76.0
222,Armadale,2,u,550000.0,6.3,3143.0,2.0,1.0,0.0,,Stonnington,Southern Metropolitan,-37.8539,145.0284,
223,Armadale,3,u,995000.0,6.3,3143.0,3.0,2.0,2.0,1998.0,Stonnington,Southern Metropolitan,-37.8552,145.016,100.0
224,Armadale,3,t,1205000.0,6.3,3143.0,3.0,2.0,2.0,2000.0,Stonnington,Southern Metropolitan,-37.854,145.0135,105.0
225,Armadale,3,h,1939000.0,6.3,3143.0,3.0,2.0,2.0,1889.0,Stonnington,Southern Metropolitan,-37.8614,145.0274,150.0
226,Armadale,1,u,421500.0,6.3,3143.0,1.0,1.0,0.0,,Stonnington,Southern Metropolitan,-37.853,145.0167,
227,Armadale,3,h,1870000.0,6.3,3143.0,3.0,1.0,1.0,1888.0,Stonnington,Southern Metropolitan,-37.8592,145.0182,116.0
228,Armadale,2,u,678000.0,6.3,3143.0,2.0,1.0,2.0,,Stonnington,Southern Metropolitan,-37.8538,145.0127,
229,Armadale,3,t,1918000.0,6.3,3143.0,3.0,2.0,2.0,1995.0,Stonnington,Southern Metropolitan,-37.8537,145.0267,165.0
230,Armadale,2,u,660000.0,6.3,3143.0,2.0,1.0,1.0,,Stonnington,Southern Metropolitan,-37.8619,145.0257,
231,Armadale,3,h,2050000.0,6.3,3143.0,3.0,2.0,1.0,1910.0,Stonnington,Southern Metropolitan,-37.8574,145.0281,116.0
232,Armadale,2,u,700000.0,6.3,3143.0,2.0,1.0,2.0,,Stonnington,Southern Metropolitan,-37.8552,145.016,
234,Armadale,4,h,3000000.0,6.3,3143.0,4.0,2.0,2.0,1934.0,Stonnington,Southern Metropolitan,-37.858,145.0111,
235,Armadale,5,h,1525000.0,6.3,3143.0,8.0,2.0,2.0,,Stonnington,Southern Metropolitan,-37.8638,145.0229,
236,Armadale,3,u,735000.0,6.3,3143.0,3.0,2.0,1.0,1970.0,Stonnington,Southern Metropolitan,-37.8543,145.0262,14.0
237,Armadale,2,u,825000.0,6.3,3143.0,2.0,1.0,1.0,,Stonnington,Southern Metropolitan,-37.8528,145.0268,
238,Armadale,3,t,1586000.0,6.3,3143.0,2.0,2.0,2.0,,Stonnington,Southern Metropolitan,-37.8566,145.0116,
239,Armadale,2,u,645000.0,6.3,3143.0,3.0,1.0,1.0,1960.0,Stonnington,Southern Metropolitan,-37.8596,145.0198,
240,Armadale,1,h,1435000.0,6.3,3143.0,2.0,2.0,1.0,1900.0,Stonnington,Southern Metropolitan,-37.8564,145.0228,107.0
241,Armadale,1,u,280000.0,6.3,3143.0,1.0,1.0,1.0,1975.0,Stonnington,Southern Metropolitan,-37.8619,145.0185,38.0
242,Armadale,1,u,400000.0,6.3,3143.0,1.0,1.0,1.0,,Stonnington,Southern Metropolitan,-37.8605,145.0185,
243,Armadale,2,h,1780000.0,6.3,3143.0,2.0,2.0,2.0,,Stonnington,Southern Metropolitan,-37.8537,145.0267,
244,Armadale,2,u,592500.0,6.3,3143.0,2.0,1.0,1.0,1970.0,Stonnington,Southern Metropolitan,-37.8574,145.0174,73.0
245,Armadale,2,h,1210000.0,6.3,3143.0,2.0,1.0,0.0,1910.0,Stonnington,Southern Metropolitan,-37.8543,145.016,96.0
246,Armadale,4,h,2801000.0,6.3,3143.0,4.0,2.0,2.0,1900.0,Stonnington,Southern Metropolitan,-37.8536,145.0173,222.0
247,Armadale,1,u,390000.0,6.3,3143.0,1.0,1.0,0.0,,Stonnington,Southern Metropolitan,-37.8614,145.0222,
248,Armadale,3,h,1800000.0,6.3,3143.0,3.0,2.0,2.0,1910.0,Stonnington,Southern Metropolitan,-37.8545,145.0145,121.0
249,Armadale,4,h,2200000.0,6.3,3143.0,4.0,1.0,2.0,1900.0,Stonnington,Southern Metropolitan,-37.8613,145.0264,163.0
250,Armadale,1,u,324000.0,6.3,3143.0,1.0,1.0,1.0,,Stonnington,Southern Metropolitan,-37.8537,145.0114,
252,Armadale,2,h,1125000.0,6.3,3143.0,3.0,1.0,2.0,,Stonnington,Southern Metropolitan,-37.851,145.0161,
253,Armadale,3,h,2250000.0,6.3,3143.0,3.0,3.0,1.0,,Stonnington,Southern Metropolitan,-37.8511,145.0167,
254,Armadale,3,h,2360000.0,6.3,3143.0,3.0,2.0,0.0,,Stonnington,Southern Metropolitan,-37.8558,145.015,
255,Armadale,2,h,1900000.0,6.3,3143.0,2.0,2.0,0.0,,Stonnington,Southern Metropolitan,-37.8571,145.0224,
256,Armadale,1,u,440000.0,6.3,3143.0,1.0,1.0,1.0,1970.0,Stonnington,Southern Metropolitan,-37.8531,145.0115,53.0
257,Armadale,2,u,490000.0,6.3,3143.0,2.0,1.0,1.0,1966.0,Stonnington,Southern Metropolitan,-37.8646,145.0247,
258,Armadale,3,h,2365000.0,6.3,3143.0,3.0,2.0,1.0,,Stonnington,Southern Metropolitan,-37.8521,145.019,
259,Armadale,3,h,1300000.0,6.3,3143.0,2.0,1.0,2.0,1900.0,Stonnington,Southern Metropolitan,-37.8542,145.0149,106.0
260,Armadale,3,u,732000.0,6.3,3143.0,3.0,2.0,2.0,,Stonnington,Southern Metropolitan,-37.8597,145.0104,
261,Armadale,2,u,704000.0,6.3,3143.0,2.0,1.0,1.0,1969.0,Stonnington,Southern Metropolitan,-37.8573,145.0186,74.0
262,Armadale,2,u,620000.0,6.3,3143.0,3.0,1.0,1.0,1970.0,Stonnington,Southern Metropolitan,-37.8596,145.0198,98.0
263,Armadale,3,h,1900000.0,6.3,3143.0,3.0,1.0,2.0,1900.0,Stonnington,Southern Metropolitan,-37.8559,145.0158,108.0
264,Armadale,1,u,315000.0,6.3,3143.0,1.0,1.0,1.0,,Stonnington,Southern Metropolitan,-37.8575,145.0174,
265,Armadale,1,u,450000.0,6.3,3143.0,1.0,1.0,1.0,,Stonnington,Southern Metropolitan,-37.8509,145.0203,
266,Armadale,2,u,710000.0,6.3,3143.0,2.0,1.0,1.0,1970.0,Stonnington,Southern Metropolitan,-37.8573,145.0186,80.0
267,Armadale,2,u,872000.0,6.3,3143.0,2.0,1.0,1.0,1953.0,Stonnington,Southern Metropolitan,-37.8604,145.0147,
268,Armadale,2,u,598000.0,6.3,3143.0,2.0,1.0,1.0,1970.0,Stonnington,Southern Metropolitan,-37.8593,145.0156,88.0
269,Armadale,3,h,1285000.0,6.3,3143.0,3.0,1.0,2.0,1920.0,Stonnington,Southern Metropolitan,-37.8554,145.0173,80.0
271,Armadale,2,u,520000.0,6.3,3143.0,1.0,1.0,1.0,1970.0,Stonnington,Southern Metropolitan,-37.8618,145.0183,76.0
274,Armadale,3,t,1101000.0,6.3,3143.0,3.0,1.0,2.0,2000.0,Stonnington,Southern Metropolitan,-37.8542,145.0135,3.0
276,Armadale,4,h,2000000.0,6.3,3143.0,4.0,3.0,4.0,,Stonnington,Southern Metropolitan,-37.8611,145.0195,
277,Armadale,3,u,869000.0,6.3,3143.0,2.0,1.0,1.0,1940.0,Stonnington,Southern Metropolitan,-37.853,145.0264,91.0
278,Armadale,5,h,2810000.0,6.3,3143.0,5.0,2.0,2.0,,Stonnington,Southern Metropolitan,-37.8611,145.0271,
279,Armadale,2,u,565000.0,6.3,3143.0,3.0,1.0,1.0,,Stonnington,Southern Metropolitan,-37.8573,145.0112,
280,Armadale,1,u,567000.0,6.3,3143.0,1.0,1.0,1.0,2013.0,Stonnington,Southern Metropolitan,-37.8549,145.0113,53.0
281,Armadale,2,u,546000.0,6.3,3143.0,2.0,0.0,0.0,,Stonnington,Southern Metropolitan,-37.8568,145.0161,
282,Armadale,2,u,471500.0,6.3,3143.0,2.0,1.0,1.0,1980.0,Stonnington,Southern Metropolitan,-37.8503,145.0185,
283,Ascot Vale,2,u,455000.0,5.9,3032.0,3.0,1.0,2.0,,Moonee Valley,Western Metropolitan,-37.7756,144.9165,
284,Ascot Vale,3,h,940000.0,5.9,3032.0,3.0,1.0,2.0,1920.0,Moonee Valley,Western Metropolitan,-37.7777,144.9195,108.0
285,Ascot Vale,2,u,467000.0,5.9,3032.0,2.0,1.0,1.0,1980.0,Moonee Valley,Western Metropolitan,-37.7761,144.9201,62.0
286,Ascot Vale,3,h,1380000.0,5.9,3032.0,3.0,2.0,2.0,1910.0,Moonee Valley,Western Metropolitan,-37.7777,144.9221,174.0
287,Ascot Vale,2,u,490000.0,5.9,3032.0,2.0,1.0,1.0,1970.0,Moonee Valley,Western Metropolitan,-37.7736,144.9015,62.0
288,Ascot Vale,4,h,1850000.0,5.9,3032.0,4.0,3.0,1.0,1900.0,Moonee Valley,Western Metropolitan,-37.7729,144.9179,270.0
289,Ascot Vale,3,h,1284000.0,5.9,3032.0,3.0,1.0,2.0,1938.0,Moonee Valley,Western Metropolitan,-37.7758,144.9089,
290,Ascot Vale,3,h,971000.0,5.9,3032.0,3.0,2.0,2.0,1900.0,Moonee Valley,Western Metropolitan,-37.775,144.9091,128.0
291,Ascot Vale,2,h,710000.0,5.9,3032.0,2.0,1.0,1.0,1890.0,Moonee Valley,Western Metropolitan,-37.7776,144.9142,77.0
292,Ascot Vale,6,h,2425000.0,5.9,3032.0,6.0,3.0,2.0,1887.0,Moonee Valley,Western Metropolitan,-37.7721,144.9184,435.0
293,Ascot Vale,2,h,750000.0,5.9,3032.0,2.0,1.0,1.0,1920.0,Moonee Valley,Western Metropolitan,-37.7745,144.9093,92.0
294,Ascot Vale,2,h,1053000.0,5.9,3032.0,2.0,1.0,1.0,1900.0,Moonee Valley,Western Metropolitan,-37.7748,144.929,109.0
295,Ascot Vale,3,h,1377000.0,5.9,3032.0,3.0,1.0,1.0,1900.0,Moonee Valley,Western Metropolitan,-37.7756,144.9208,168.0
296,Ascot Vale,3,h,970000.0,5.9,3032.0,3.0,1.0,2.0,1904.0,Moonee Valley,Western Metropolitan,-37.7759,144.91,125.0
297,Ascot Vale,2,h,940000.0,5.9,3032.0,2.0,1.0,1.0,,Moonee Valley,Western Metropolitan,-37.773,144.9049,
298,Ascot Vale,2,h,751000.0,5.9,3032.0,2.0,1.0,1.0,1890.0,Moonee Valley,Western Metropolitan,-37.7807,144.9288,79.0
299,Ascot Vale,2,h,950000.0,5.9,3032.0,2.0,1.0,1.0,1900.0,Moonee Valley,Western Metropolitan,-37.7731,144.9206,102.0
300,Ascot Vale,2,u,685000.0,5.9,3032.0,2.0,1.0,2.0,1995.0,Moonee Valley,Western Metropolitan,-37.7718,144.9066,90.0
301,Ascot Vale,3,h,1230000.0,5.9,3032.0,4.0,1.0,2.0,1960.0,Moonee Valley,Western Metropolitan,-37.7819,144.9064,148.0
302,Ascot Vale,2,h,636500.0,5.9,3032.0,2.0,1.0,1.0,,Moonee Valley,Western Metropolitan,-37.7738,144.9345,
303,Ascot Vale,3,h,910000.0,5.9,3032.0,3.0,1.0,0.0,,Moonee Valley,Western Metropolitan,-37.7746,144.9112,
304,Ascot Vale,2,h,770000.0,5.9,3032.0,2.0,1.0,1.0,1900.0,Moonee Valley,Western Metropolitan,-37.7774,144.9186,87.0
305,Ascot Vale,3,h,960000.0,5.9,3032.0,3.0,2.0,2.0,2011.0,Moonee Valley,Western Metropolitan,-37.7778,144.9065,
306,Ascot Vale,4,h,890000.0,5.9,3032.0,4.0,1.0,1.0,1890.0,Moonee Valley,Western Metropolitan,-37.7766,144.9143,185.0
307,Ascot Vale,2,h,965000.0,5.9,3032.0,2.0,1.0,1.0,,Moonee Valley,Western Metropolitan,-37.7732,144.9206,
308,Ascot Vale,3,h,1440000.0,5.9,3032.0,3.0,1.0,1.0,1900.0,Moonee Valley,Western Metropolitan,-37.7725,144.9146,131.0
309,Ascot Vale,2,h,955000.0,5.9,3032.0,2.0,1.0,0.0,,Moonee Valley,Western Metropolitan,-37.7825,144.9208,
310,Ascot Vale,2,u,450000.0,5.9,3032.0,2.0,1.0,1.0,2010.0,Moonee Valley,Western Metropolitan,-37.7731,144.9074,
311,Ascot Vale,3,h,801000.0,5.9,3032.0,3.0,1.0,2.0,1950.0,Moonee Valley,Western Metropolitan,-37.781,144.9207,
312,Ascot Vale,3,h,1000000.0,5.9,3032.0,3.0,2.0,2.0,1955.0,Moonee Valley,Western Metropolitan,-37.7746,144.9031,120.0
313,Ascot Vale,3,h,1435000.0,5.9,3032.0,3.0,2.0,2.0,1950.0,Moonee Valley,Western Metropolitan,-37.7737,144.904,147.0
314,Ascot Vale,1,u,390000.0,5.9,3032.0,1.0,1.0,1.0,1972.0,Moonee Valley,Western Metropolitan,-37.7723,144.9094,58.0
315,Ascot Vale,3,h,1425000.0,5.9,3032.0,3.0,2.0,2.0,1920.0,Moonee Valley,Western Metropolitan,-37.7821,144.9055,139.0
316,Ascot Vale,4,h,1340000.0,5.9,3032.0,3.0,2.0,2.0,1978.0,Moonee Valley,Western Metropolitan,-37.775,144.93200000000004,232.0
317,Ascot Vale,3,h,955000.0,5.9,3032.0,3.0,1.0,1.0,1910.0,Moonee Valley,Western Metropolitan,-37.7753,144.9116,117.0
318,Ascot Vale,4,h,1100000.0,5.9,3032.0,4.0,2.0,5.0,1920.0,Moonee Valley,Western Metropolitan,-37.7791,144.9136,195.0
319,Ascot Vale,3,h,1255000.0,5.9,3032.0,3.0,2.0,2.0,,Moonee Valley,Western Metropolitan,-37.7759,144.9338,
320,Ascot Vale,2,u,432000.0,5.9,3032.0,2.0,1.0,1.0,1978.0,Moonee Valley,Western Metropolitan,-37.773,144.9303,62.0
321,Ascot Vale,4,h,1640000.0,5.9,3032.0,4.0,3.0,2.0,1890.0,Moonee Valley,Western Metropolitan,-37.782,144.903,204.0
322,Ascot Vale,6,h,1430000.0,5.9,3032.0,4.0,2.0,1.0,1900.0,Moonee Valley,Western Metropolitan,-37.78,144.9295,286.0
323,Ascot Vale,2,u,610000.0,5.9,3032.0,2.0,1.0,1.0,1995.0,Moonee Valley,Western Metropolitan,-37.7791,144.914,104.0
324,Ascot Vale,3,h,940000.0,5.9,3032.0,3.0,3.0,1.0,1950.0,Moonee Valley,Western Metropolitan,-37.7727,144.9136,127.0
325,Ascot Vale,3,h,890000.0,5.9,3032.0,3.0,1.0,1.0,1920.0,Moonee Valley,Western Metropolitan,-37.7765,144.9114,110.0
326,Ascot Vale,3,h,1180000.0,5.9,3032.0,3.0,2.0,2.0,1930.0,Moonee Valley,Western Metropolitan,-37.7742,144.906,149.0
327,Ascot Vale,4,h,1480000.0,5.9,3032.0,4.0,2.0,2.0,1939.0,Moonee Valley,Western Metropolitan,-37.7757,144.9088,180.0
328,Ascot Vale,2,h,1150000.0,5.9,3032.0,2.0,1.0,1.0,,Moonee Valley,Western Metropolitan,-37.7734,144.9191,
329,Ascot Vale,3,h,1350000.0,5.9,3032.0,3.0,1.0,3.0,,Moonee Valley,Western Metropolitan,-37.7828,144.9049,
330,Ascot Vale,5,h,1905000.0,5.9,3032.0,5.0,2.0,2.0,,Moonee Valley,Western Metropolitan,-37.7778,144.9261,
331,Ascot Vale,2,t,865000.0,5.9,3032.0,2.0,2.0,1.0,2015.0,Moonee Valley,Western Metropolitan,-37.7713,144.9038,132.0
332,Ascot Vale,2,t,705000.0,5.9,3032.0,2.0,2.0,1.0,1998.0,Moonee Valley,Western Metropolitan,-37.7712,144.9088,
333,Ascot Vale,2,u,442000.0,5.9,3032.0,2.0,1.0,1.0,1975.0,Moonee Valley,Western Metropolitan,-37.7733,144.9219,62.0
334,Ascot Vale,2,u,540000.0,5.9,3032.0,2.0,2.0,1.0,,Moonee Valley,Western Metropolitan,-37.7786,144.9141,
335,Ascot Vale,3,h,1037500.0,5.9,3032.0,3.0,1.0,2.0,1920.0,Moonee Valley,Western Metropolitan,-37.7779,144.9133,110.0
336,Ascot Vale,3,t,1050000.0,5.9,3032.0,3.0,2.0,2.0,2013.0,Moonee Valley,Western Metropolitan,-37.7744,144.9035,160.0
337,Ascot Vale,2,u,440000.0,5.9,3032.0,2.0,1.0,1.0,1970.0,Moonee Valley,Western Metropolitan,-37.7749,144.9137,65.0
338,Ascot Vale,2,h,1010000.0,5.9,3032.0,2.0,1.0,1.0,,Moonee Valley,Western Metropolitan,-37.7722,144.9117,
339,Ascot Vale,4,h,1430000.0,5.9,3032.0,4.0,2.0,0.0,1900.0,Moonee Valley,Western Metropolitan,-37.7766,144.9187,158.0
340,Ascot Vale,2,u,570000.0,5.9,3032.0,2.0,1.0,1.0,,Moonee Valley,Western Metropolitan,-37.7779,144.9137,
341,Ascot Vale,2,u,690000.0,5.9,3032.0,2.0,1.0,1.0,,Moonee Valley,Western Metropolitan,-37.7728,144.9169,
342,Ascot Vale,3,h,1291000.0,5.9,3032.0,3.0,1.0,2.0,,Moonee Valley,Western Metropolitan,-37.7766,144.9185,
343,Ascot Vale,3,h,1130000.0,5.9,3032.0,3.0,2.0,1.0,1900.0,Moonee Valley,Western Metropolitan,-37.7774,144.928,157.0
344,Ascot Vale,3,h,1135000.0,5.9,3032.0,3.0,1.0,1.0,1910.0,Moonee Valley,Western Metropolitan,-37.777,144.9176,104.0
345,Ascot Vale,4,h,950000.0,5.9,3032.0,4.0,2.0,1.0,1920.0,Moonee Valley,Western Metropolitan,-37.7778,144.9131,147.0
346,Ascot Vale,3,u,790000.0,5.9,3032.0,3.0,2.0,1.0,,Moonee Valley,Western Metropolitan,-37.7722,144.9163,148.0
347,Ascot Vale,2,u,390000.0,5.9,3032.0,2.0,1.0,1.0,2012.0,Moonee Valley,Western Metropolitan,-37.7731,144.9074,69.0
348,Ascot Vale,4,h,1345000.0,5.9,3032.0,4.0,1.0,1.0,1920.0,Moonee Valley,Western Metropolitan,-37.7769,144.9138,155.0
349,Ascot Vale,3,h,1381500.0,5.9,3032.0,3.0,2.0,2.0,1900.0,Moonee Valley,Western Metropolitan,-37.7727,144.9055,168.0
350,Ascot Vale,3,h,940000.0,5.9,3032.0,3.0,2.0,2.0,2011.0,Moonee Valley,Western Metropolitan,-37.7778,144.9061,172.0
351,Ascot Vale,3,h,995000.0,5.9,3032.0,3.0,2.0,1.0,2010.0,Moonee Valley,Western Metropolitan,-37.7778,144.9042,177.0
352,Ascot Vale,3,h,1050000.0,5.9,3032.0,3.0,1.0,3.0,,Moonee Valley,Western Metropolitan,-37.7728,144.9076,
353,Ascot Vale,3,h,786000.0,5.9,3032.0,3.0,2.0,1.0,1940.0,Moonee Valley,Western Metropolitan,-37.7816,144.9217,120.0
354,Ascot Vale,2,h,705000.0,5.9,3032.0,2.0,1.0,3.0,1910.0,Moonee Valley,Western Metropolitan,-37.7825,144.9206,108.0
355,Ascot Vale,2,h,760000.0,5.9,3032.0,2.0,1.0,1.0,1900.0,Moonee Valley,Western Metropolitan,-37.7807,144.9285,77.0
356,Ascot Vale,3,u,487500.0,5.9,3032.0,3.0,1.0,3.0,1972.0,Moonee Valley,Western Metropolitan,-37.7723,144.9094,
357,Ascot Vale,3,t,1000000.0,5.9,3032.0,3.0,2.0,2.0,2003.0,Moonee Valley,Western Metropolitan,-37.7766,144.9277,144.0
358,Ascot Vale,4,h,1110000.0,5.9,3032.0,4.0,2.0,1.0,1920.0,Moonee Valley,Western Metropolitan,-37.7775,144.91299999999995,
359,Ascot Vale,4,h,1300000.0,5.9,3032.0,4.0,1.0,4.0,,Moonee Valley,Western Metropolitan,-37.7765,144.9132,
360,Ascot Vale,3,h,1060000.0,5.9,3032.0,3.0,1.0,1.0,,Moonee Valley,Western Metropolitan,-37.7767,144.9125,
361,Ascot Vale,3,h,1410000.0,5.9,3032.0,3.0,2.0,2.0,,Moonee Valley,Western Metropolitan,-37.7767,144.9124,
362,Ascot Vale,3,h,1305000.0,5.9,3032.0,2.0,1.0,1.0,1900.0,Moonee Valley,Western Metropolitan,-37.7768,144.9223,166.0
363,Ascot Vale,3,h,932500.0,5.9,3032.0,3.0,2.0,1.0,,Moonee Valley,Western Metropolitan,-37.7738,144.9215,
364,Ascot Vale,3,h,965000.0,5.9,3032.0,3.0,1.0,0.0,,Moonee Valley,Western Metropolitan,-37.7792,144.9297,
365,Ascot Vale,3,h,1215000.0,5.9,3032.0,3.0,1.0,1.0,1960.0,Moonee Valley,Western Metropolitan,-37.7762,144.9174,175.0
366,Ascot Vale,2,u,545000.0,5.9,3032.0,2.0,1.0,2.0,1900.0,Moonee Valley,Western Metropolitan,-37.7772,144.9118,71.0
367,Ascot Vale,4,h,1705000.0,5.9,3032.0,4.0,2.0,4.0,2012.0,Moonee Valley,Western Metropolitan,-37.7774,144.9104,273.0
368,Ascot Vale,3,h,970000.0,5.9,3032.0,2.0,1.0,1.0,,Moonee Valley,Western Metropolitan,-37.7756,144.921,
369,Ascot Vale,2,h,925000.0,5.9,3032.0,2.0,1.0,1.0,,Moonee Valley,Western Metropolitan,-37.7756,144.9105,
370,Ashburton,4,h,2650000.0,11.0,3147.0,4.0,3.0,2.0,2015.0,Boroondara,Southern Metropolitan,-37.8669,145.0767,399.0
371,Ashburton,3,h,1670000.0,11.0,3147.0,3.0,2.0,2.0,1930.0,Boroondara,Southern Metropolitan,-37.8673,145.0688,220.0
372,Ashburton,3,t,955000.0,11.0,3147.0,3.0,2.0,2.0,,Boroondara,Southern Metropolitan,-37.8655,145.0807,
373,Ashburton,3,t,2050000.0,11.0,3147.0,3.0,3.0,4.0,2014.0,Boroondara,Southern Metropolitan,-37.874,145.0714,315.0
374,Ashburton,2,u,500000.0,11.0,3147.0,2.0,1.0,1.0,2010.0,Boroondara,Southern Metropolitan,-37.8636,145.0794,
375,Ashburton,2,h,1575000.0,11.0,3147.0,2.0,1.0,2.0,,Boroondara,Southern Metropolitan,-37.869,145.0822,
376,Ashburton,3,h,1555000.0,11.0,3147.0,3.0,2.0,2.0,1935.0,Boroondara,Southern Metropolitan,-37.8666,145.0676,149.0
377,Ashburton,3,h,1100000.0,11.0,3147.0,3.0,3.0,2.0,2004.0,Boroondara,Southern Metropolitan,-37.8699,145.0778,178.0
378,Ashburton,3,h,1337000.0,11.0,3147.0,3.0,1.0,2.0,1950.0,Boroondara,Southern Metropolitan,-37.8685,145.0786,112.0
379,Ashburton,8,h,2950000.0,11.0,3147.0,9.0,7.0,4.0,2009.0,Boroondara,Southern Metropolitan,-37.8729,145.0788,618.0
380,Ashburton,4,h,2215000.0,11.0,3147.0,4.0,2.0,1.0,1940.0,Boroondara,Southern Metropolitan,-37.8612,145.0858,
381,Ashburton,3,h,1518000.0,11.0,3147.0,3.0,2.0,2.0,1920.0,Boroondara,Southern Metropolitan,-37.8675,145.0668,145.0
382,Ashburton,3,h,1710000.0,11.0,3147.0,3.0,1.0,2.0,1950.0,Boroondara,Southern Metropolitan,-37.8695,145.084,101.0
383,Ashburton,3,h,1655000.0,11.0,3147.0,3.0,1.0,3.0,1940.0,Boroondara,Southern Metropolitan,-37.8599,145.0815,152.0
384,Ashburton,4,h,1550000.0,11.0,3147.0,4.0,2.0,2.0,1938.0,Boroondara,Southern Metropolitan,-37.86,145.0817,180.0
385,Ashburton,3,h,1662000.0,11.0,3147.0,3.0,2.0,2.0,2006.0,Boroondara,Southern Metropolitan,-37.8742,145.07,228.0
386,Ashburton,3,h,1665000.0,11.0,3147.0,3.0,2.0,3.0,1945.0,Boroondara,Southern Metropolitan,-37.8737,145.0695,145.0
387,Ashburton,2,h,1445000.0,11.0,3147.0,2.0,1.0,2.0,,Boroondara,Southern Metropolitan,-37.8745,145.0738,
389,Ashburton,3,t,968000.0,11.0,3147.0,3.0,1.0,1.0,,Boroondara,Southern Metropolitan,-37.8709,145.0857,
390,Ashburton,3,t,900000.0,11.0,3147.0,3.0,2.0,2.0,1990.0,Boroondara,Southern Metropolitan,-37.8655,145.0808,110.0
391,Ashburton,3,h,1500000.0,11.0,3147.0,3.0,1.0,2.0,,Boroondara,Southern Metropolitan,-37.8605,145.0833,
392,Ashburton,5,h,2752000.0,11.0,3147.0,6.0,4.0,2.0,2010.0,Boroondara,Southern Metropolitan,-37.8714,145.07299999999995,390.0
